date,Basketballs,Soccer balls,Tennis rackets,Running shoes,Treadmills,Dumbbells,Yoga mats,Baseball bats,Swim goggles,Hiking boots,Camping tents,Football helmets,Bicycles,Skateboards,Ski equipment,Snowboards,Golf clubs,Cricket bats,Boxing gloves,Fishing rods,Kayaks,Canoes,Paddles,Climbing gear,Water bottles,Gym bags,Sports watches,Exercise bikes,Rowing machines,Weight benches,Resistance bands,Pull-up bars,Ellipticals,Protein powder,Running gear,Swim caps,Soccer cleats,Basketball jerseys,Fitness trackers,Hiking backpacks,Sleeping bags,Camping stoves,Headlamps,Sports sunglasses,Knee pads,Elbow pads,Ski poles,Snowshoes,Life jackets,Tennis balls,Sports uniforms,Baseball gloves,Frisbees,Lacrosse sticks,Squash rackets,Volleyballs,Scuba gear,Archery bows,Sports towels,Ankle weights,Jump ropes,Workout clothes,Fitness mats,Kayak paddles,Trekking poles,Trail running shoes,Compression socks,Skipping ropes,Weightlifting belts,Boxing bags,Paintball guns,Baseball caps,Wrist supports,Fingerless gloves,Water bladders,Athletic tape,Biking helmets,Ski goggles,Paddleboards,Dartboards,Hand wraps,Paragliding kits,Mountain bikes,Gym gloves,Tackle boxes,Cross-trainers,Martial arts gear,Aerobics steps,Shin guards,Hip bags,Cycling jerseys,Longboards,Balance boards,Roller skates,Snow tubes,Arm warmers,Hammocks,Athletic shoes,Tennis grips,Hunting boots,Outdoor grills,Baseball hats,Wrestling shoes,Sports drinks
2023-07-16,0.08,0.12,0.12,3.391304347826087,0.17,0.9130434782608695,0.07,0.29,0.16,0.6410256410256411,0.17,0.14,0.7021276595744681,0.4788732394366197,0.01,0.09,2.46875,0.1456,0.39,0.37,0.8235294117647058,0.17,0.72,0.12,1.278688524590164,0.06,0.02,0.04,0.03,0.18239999999999998,0.2807017543859649,0.0,0.016,2.888888888888889,0.07,0.05,0.9285714285714286,0.1,0.02127659574468085,0.6656,0.14,0.16972800000000002,0.06,0.7487999999999999,0.32,0.07,0.02,0.03,0.32,0.25,0.5061333333333333,0.24,0.46516363636363633,0.03,0.0,0.45759999999999995,0.07,0.05,0.10653658536585366,0.1,0.36191999999999996,0.26,0.1063111111111111,0.041600000000000005,0.08,0.21,1.0125,0.0,0.0,0.2808,0.07,0.15,0.10452,0.08,0.0,0.0736,0.0,0.05,0.05,0.0,0.7696,0.0,0.3898305084745763,0.4853333333333333,0.37439999999999996,0.0,0.0,0.0,0.16,0.1763478260869565,0.4914,0.11,0.1131906976744186,0.46,0.0,0.3376941176470588,0.19,0.23,0.17279999999999998,0.1,0.07,0.21,0.16,0.07
2023-07-23,0.08,0.11,0.12,3.260869565217391,0.17,0.9565217391304348,0.07,0.25,0.16,0.6666666666666666,0.17,0.18,0.6808510638297872,0.4647887323943662,0.01,0.1,2.25,0.208,0.36,0.35,0.7941176470588235,0.18,0.76,0.11,1.3442622950819672,0.06,0.02,0.05,0.02,0.144,0.2807017543859649,0.0,0.016,3.074074074074074,0.07,0.06,1.0714285714285714,0.09,0.02127659574468085,0.47423999999999994,0.15,0.254592,0.06,0.7591999999999999,0.33,0.07,0.02,0.03,0.33,0.21,0.4784,0.24,0.6013090909090909,0.04,0.0,0.47423999999999994,0.08,0.05,0.16437073170731709,0.09,0.37439999999999996,0.26,0.13404444444444444,0.0384,0.08320000000000001,0.23,1.0375,0.0,0.0,0.21839999999999998,0.06,0.16,0.0,0.08,0.11776901408450703,0.0576,0.09151999999999999,0.04,0.06,0.0,1.0088,0.0,0.4067796610169492,0.40213333333333334,0.35971764705882353,0.0,0.11272258064516129,0.0,0.19,0.14379130434782608,0.38999999999999996,0.12,0.18574883720930233,0.44,0.0,0.46249411764705883,0.18,0.24,0.2592,0.11,0.05,0.2,0.14,0.07
2023-07-30,0.08,0.11,0.1,3.347826086956522,0.16,0.9130434782608695,0.07,0.23,0.14,0.6923076923076923,0.17,0.22,0.6808510638297872,0.4788732394366197,0.01,0.12,2.3125,0.19759999999999997,0.42,0.35,0.7352941176470589,0.17,0.76,0.14,1.360655737704918,0.06,0.03,0.05,0.02,0.17279999999999998,0.2631578947368421,0.0,0.016,3.037037037037037,0.07,0.05,1.1,0.09,0.02127659574468085,0.50752,0.16,0.21465599999999999,0.07,0.6864,0.42,0.07,0.02,0.02,0.29,0.22,0.40906666666666663,0.23,0.5786181818181818,0.03,0.0,0.4992,0.07,0.05,0.0,0.1,0.38688,0.25,0.1248,0.0384,0.0864,0.23,0.9625,0.0,0.0882731707317073,0.31823999999999997,0.06,0.16,0.0,0.08,0.0,0.0672,0.16362666666666667,0.05,0.05,0.0,0.9151999999999999,0.0,0.3728813559322034,0.312,0.2936470588235294,0.0,0.0,0.0,0.23,0.11666086956521739,0.3198,0.11,0.1189953488372093,0.4,0.0,0.469835294117647,0.18,0.28,0.2304,0.13,0.04,0.18,0.14,0.07
2023-08-06,0.09,0.11,0.12,3.5652173913043477,0.16,0.8695652173913043,0.08,0.23,0.11,0.717948717948718,0.15,0.2,0.6382978723404256,0.4647887323943662,0.01,0.12,2.15625,0.1352,0.5,0.33,0.6176470588235294,0.15,0.76,0.12,1.4426229508196722,0.06,0.03,0.05,0.03,0.1248,0.2807017543859649,0.0,0.0192,3.074074074074074,0.08,0.05,1.0714285714285714,0.09,0.02127659574468085,0.68224,0.15,0.23462399999999997,0.06,0.5616,0.43,0.09,0.02,0.03,0.24,0.22,0.5893333333333333,0.24,0.4311272727272727,0.03,0.0,0.5740799999999999,0.06,0.06,0.13697560975609757,0.1,0.42432,0.25,0.0832,0.032,0.0864,0.23,1.0125,0.0,0.0,0.2808,0.06,0.15,0.0,0.08,0.0,0.0736,0.0,0.06,0.04,0.0,0.8632,0.0,0.3728813559322034,0.3466666666666666,0.35971764705882353,0.0,0.20129032258064514,0.0,0.28,0.2034782608695652,0.2964,0.11,0.1306046511627907,0.42,0.0,0.35971764705882353,0.18,0.3,0.264,0.14,0.04,0.19,0.16,0.06
2023-08-13,0.08,0.12,0.11,3.260869565217391,0.16,0.8695652173913043,0.08,0.22,0.1,0.6923076923076923,0.15,0.19,0.6382978723404256,0.4647887323943662,0.02,0.13,2.0625,0.18719999999999998,0.42,0.3,0.5882352941176471,0.15,0.7,0.1,1.1967213114754098,0.05,0.03,0.05,0.03,0.18239999999999998,0.22807017543859648,0.0,0.0192,3.0,0.08,0.04,1.2857142857142858,0.09,0.02127659574468085,0.5408,0.13,0.11980799999999998,0.07,0.6344,0.45,0.09,0.02,0.03,0.21,0.21,0.5130666666666666,0.22,0.5445818181818182,0.02,0.0,0.6073599999999999,0.05,0.05,0.15828292682926828,0.09,0.42432,0.24,0.0,0.0192,0.08320000000000001,0.22,1.0125,0.0,0.0,0.25583999999999996,0.06,0.14,0.0,0.1,0.0,0.08320000000000001,0.09984,0.05,0.04,0.0,0.7487999999999999,0.0,0.3389830508474576,0.416,0.3523764705882353,0.0,0.08655483870967742,0.0,0.29,0.1600695652173913,0.2652,0.12,0.0899720930232558,0.36,0.0,0.3964235294117647,0.15,0.27,0.2736,0.14,0.05,0.19,0.16,0.06
2023-08-20,0.08,0.12,0.1,3.260869565217391,0.17,0.9130434782608695,0.07,0.24,0.1,0.7307692307692307,0.15,0.19,0.6595744680851063,0.4507042253521127,0.02,0.15,1.9375,0.208,0.44,0.29,0.5,0.14,0.66,0.11,1.2131147540983607,0.06,0.03,0.04,0.03,0.144,0.24561403508771928,0.0,0.016,2.962962962962963,0.08,0.05,1.2285714285714286,0.1,0.02127659574468085,0.50752,0.14,0.27456,0.06,0.5095999999999999,0.46,0.08,0.02,0.04,0.16,0.22,0.5408,0.23,0.5218909090909091,0.02,0.0,0.63232,0.06,0.05,0.18872195121951219,0.1,0.39936,0.27,0.09706666666666666,0.0288,0.08320000000000001,0.21,0.9875,0.0,0.0,0.18095999999999998,0.06,0.15,0.0,0.09,0.0,0.096,0.11925333333333334,0.05,0.02,0.08486400000000001,0.8423999999999999,0.0,0.3220338983050847,0.4298666666666667,0.24225882352941175,0.0,0.0,0.0,0.32,0.0,0.312,0.1,0.15092093023255812,0.36,0.0,0.4918588235294118,0.17,0.25,0.19679999999999997,0.16,0.05,0.2,0.18,0.07
2023-08-27,0.1,0.13,0.11,3.1739130434782608,0.14,0.8695652173913043,0.07,0.22,0.09,0.7051282051282052,0.15,0.2,0.7021276595744681,0.4647887323943662,0.02,0.15,1.78125,0.0,0.42,0.27,0.5,0.14,0.68,0.09,1.180327868852459,0.05,0.02,0.04,0.02,0.144,0.22807017543859648,0.0,0.0192,2.7777777777777777,0.08,0.04,1.1714285714285715,0.09,0.02127659574468085,0.39936,0.16,0.21964799999999998,0.07,0.5408,0.41,0.06,0.03,0.04,0.16,0.24,0.6101333333333333,0.23,0.4197818181818182,0.02,0.0952082474226804,0.69056,0.06,0.05,0.10653658536585366,0.09,0.36191999999999996,0.24,0.0,0.0288,0.0864,0.22,1.0125,0.0,0.10349268292682925,0.20592,0.06,0.14,0.0,0.1,0.0,0.0864,0.12757333333333332,0.07,0.02,0.11980799999999998,0.832,0.0,0.3559322033898305,0.2634666666666667,0.26428235294117647,0.0,0.08856774193548388,0.0,0.32,0.18991304347826088,0.2808,0.1,0.1189953488372093,0.34,0.0,0.35971764705882353,0.16,0.23,0.28319999999999995,0.18,0.06,0.19,0.18,0.07
2023-09-03,0.09,0.14,0.15,3.1739130434782608,0.16,0.8260869565217391,0.07,0.22,0.09,0.8333333333333334,0.14,0.24,0.6595744680851063,0.5070422535211268,0.02,0.18,1.5625,0.1664,0.4,0.29,0.5294117647058824,0.14,0.68,0.09,1.2295081967213115,0.05,0.03,0.05,0.03,0.096,0.24561403508771928,0.0,0.022400000000000003,2.8518518518518516,0.08,0.04,1.2571428571428571,0.1,0.0425531914893617,0.5824,0.16,0.28953599999999996,0.07,0.6552,0.44,0.08,0.03,0.04,0.16,0.36,0.4922666666666667,0.21,0.46516363636363633,0.03,0.0,0.6656,0.05,0.06,0.07914146341463414,0.11,0.39936,0.25,0.1248,0.0256,0.08960000000000001,0.23,1.0375,0.0,0.08522926829268293,0.19968,0.06,0.14,0.10452,0.11,0.0,0.08960000000000001,0.09429333333333333,0.07,0.02,0.0,0.832,0.0,0.3728813559322034,0.3466666666666666,0.35971764705882353,0.0,0.10064516129032257,0.0,0.38,0.0,0.2496,0.1,0.16543255813953486,0.36,0.0,0.5065411764705882,0.17,0.22,0.37439999999999996,0.2,0.05,0.17,0.2,0.08
2023-09-10,0.1,0.14,0.11,2.9130434782608696,0.16,0.782608695652174,0.07,0.21,0.07,0.6923076923076923,0.13,0.23,0.5957446808510638,0.971830985915493,0.03,0.16,1.34375,0.11439999999999999,0.39,0.24,0.35294117647058826,0.1,0.6,0.09,1.0327868852459017,0.05,0.02,0.05,0.02,0.144,0.22807017543859648,0.0,0.0256,2.7037037037037037,0.08,0.03,1.2571428571428571,0.1,0.02127659574468085,0.39936,0.15,0.19968,0.08,0.6656,0.39,0.07,0.02,0.05,0.11,0.27,0.4437333333333333,0.23,0.3517090909090909,0.03,0.0,0.7571199999999999,0.05,0.06,0.1217560975609756,0.09,0.37439999999999996,0.23,0.11555555555555555,0.016,0.064,0.19,0.975,0.0,0.0,0.26832,0.05,0.13,0.0,0.1,0.0,0.08320000000000001,0.0,0.07,0.02,0.0,0.988,0.0,0.3050847457627119,0.43679999999999997,0.22757647058823527,0.0,0.0,0.0,0.31,0.11666086956521739,0.25739999999999996,0.09,0.15962790697674417,0.34,0.0,0.4331294117647059,0.14,0.23,0.28319999999999995,0.18,0.04,0.16,0.21,0.07
2023-09-17,0.1,0.15,0.1,2.6956521739130435,0.16,0.782608695652174,0.07,0.21,0.07,0.7307692307692307,0.17,0.27,0.6382978723404256,0.5633802816901409,0.03,0.19,1.28125,0.1352,0.41,0.24,0.35294117647058826,0.11,0.61,0.08,0.9836065573770492,0.05,0.03,0.04,0.02,0.17279999999999998,0.22807017543859648,0.0,0.0128,2.7037037037037037,0.09,0.03,1.0142857142857142,0.09,0.02127659574468085,0.47423999999999994,0.16,0.16972800000000002,0.08,0.6136,0.38,0.07,0.02,0.04,0.09,0.24,0.4853333333333333,0.2,0.36305454545454546,0.03,0.0,0.79872,0.05,0.06,0.0,0.09,0.41184,0.23,0.09244444444444444,0.0128,0.064,0.19,1.0375,0.0,0.0,0.2496,0.05,0.13,0.13416,0.11,0.0,0.0768,0.10815999999999999,0.07,0.02,0.0,0.8008,0.0,0.3389830508474576,0.3328,0.19821176470588234,0.0,0.11876129032258065,0.0,0.23,0.20076521739130435,0.23399999999999999,0.09,0.0,0.36,0.0,0.41110588235294115,0.15,0.22,0.2304,0.2,0.04,0.16,0.21,0.07
2023-09-24,0.09,0.13,0.1,2.6956521739130435,0.17,0.782608695652174,0.07,0.21,0.06,0.7435897435897436,0.11,0.23,0.574468085106383,0.5211267605633803,0.02,0.18,1.46875,0.19759999999999997,0.4,0.22,0.29411764705882354,0.09,0.57,0.08,1.0491803278688525,0.05,0.03,0.04,0.02,0.18239999999999998,0.22807017543859648,0.0,0.0128,2.6296296296296298,0.1,0.03,0.9,0.09,0.02127659574468085,0.39936,0.16,0.19968,0.07,0.4992,0.33,0.07,0.03,0.05,0.08,0.22,0.4853333333333333,0.2,0.40843636363636365,0.03,0.0,0.69888,0.05,0.07,0.0,0.09,0.32448,0.23,0.1063111111111111,0.016,0.0672,0.18,0.975,0.0,0.0,0.23711999999999997,0.06,0.12,0.11699999999999999,0.12,0.08788732394366196,0.08,0.0,0.08,0.01,0.0,0.6448,0.0,0.3050847457627119,0.33973333333333333,0.1908705882352941,0.0,0.0,0.0,0.18,0.13293913043478262,0.21059999999999998,0.08,0.10448372093023256,0.32,0.0,0.5065411764705882,0.12,0.21,0.18719999999999998,0.22,0.04,0.16,0.26,0.08
2023-10-01,0.1,0.14,0.08,2.739130434782609,0.17,0.7391304347826086,0.06,0.2,0.05,0.7435897435897436,0.1,0.2,0.574468085106383,0.5211267605633803,0.03,0.21,1.21875,0.18719999999999998,0.45,0.21,0.29411764705882354,0.09,0.55,0.08,1.0,0.06,0.02,0.05,0.03,0.144,0.21052631578947367,0.0,0.0128,2.4814814814814814,0.08,0.03,0.8714285714285714,0.1,0.02127659574468085,0.44928,0.16,0.259584,0.08,0.52,0.33,0.07,0.04,0.05,0.08,0.2,0.43679999999999997,0.21,0.4197818181818182,0.03,0.0,0.6656,0.04,0.07,0.1187121951219512,0.08,0.36191999999999996,0.23,0.08782222222222222,0.0128,0.0608,0.19,0.9625,0.0,0.09740487804878048,0.21216,0.06,0.14,0.14508000000000001,0.12,0.0,0.0864,0.10538666666666666,0.08,0.02,0.0,0.8527999999999999,0.0,0.288135593220339,0.33973333333333333,0.19821176470588234,0.0,0.09058064516129032,0.0,0.19,0.1709217391304348,0.156,0.09,0.16543255813953486,0.34,0.0,0.5652705882352941,0.15,0.21,0.168,0.23,0.04,0.16,0.31,0.08
2023-10-08,0.1,0.14,0.08,2.782608695652174,0.19,0.8260869565217391,0.06,0.19,0.06,0.8076923076923077,0.11,0.25,0.5531914893617021,0.49295774647887325,0.03,0.22,1.15625,0.1456,0.41,0.21,0.23529411764705882,0.09,0.58,0.09,0.9672131147540983,0.05,0.03,0.05,0.02,0.1152,0.21052631578947367,0.0,0.016,2.5185185185185186,0.12,0.03,0.8714285714285714,0.1,0.02127659574468085,0.39104,0.17,0.264576,0.07,0.5304,0.34,0.07,0.04,0.06,0.07,0.21,0.5130666666666666,0.22,0.40843636363636365,0.03,0.0,0.59072,0.07,0.07,0.09740487804878048,0.09,0.38688,0.22,0.15715555555555555,0.0128,0.0608,0.19,0.975,0.0,0.0,0.2808,0.07,0.13,0.14195999999999998,0.16,0.0,0.08320000000000001,0.08874666666666667,0.11,0.01,0.08736,0.8215999999999999,0.0,0.288135593220339,0.3536,0.20555294117647058,0.0,0.0,0.0,0.17,0.13293913043478262,0.1248,0.09,0.12189767441860463,0.32,0.0,0.6607058823529411,0.14,0.21,0.17279999999999998,0.27,0.03,0.19,0.36,0.07
2023-10-15,0.11,0.16,0.07,2.739130434782609,0.19,0.782608695652174,0.06,0.21,0.06,0.7948717948717948,0.11,0.26,0.5531914893617021,0.4647887323943662,0.04,0.22,1.125,0.18719999999999998,0.44,0.21,0.23529411764705882,0.09,0.57,0.08,1.0327868852459017,0.05,0.02,0.05,0.03,0.1344,0.22807017543859648,0.0,0.016,2.4814814814814814,0.11,0.03,0.9571428571428572,0.12,0.02127659574468085,0.25792000000000004,0.17,0.254592,0.08,0.42639999999999995,0.35,0.07,0.04,0.06,0.07,0.19,0.5685333333333333,0.23,0.39709090909090905,0.03,0.0,0.67392,0.06,0.07,0.08522926829268293,0.08,0.37439999999999996,0.23,0.10168888888888888,0.0128,0.0576,0.18,0.925,0.0,0.0,0.23088,0.06,0.13,0.0,0.18,0.0,0.08320000000000001,0.0,0.13,0.02,0.0,0.8215999999999999,0.0,0.288135593220339,0.4437333333333333,0.16150588235294117,0.0,0.0,0.0,0.17,0.1600695652173913,0.1638,0.08,0.1799441860465116,0.34,0.01,0.5726117647058823,0.13,0.21,0.1488,0.28,0.04,0.19,0.49,0.09
2023-10-22,0.13,0.14,0.08,2.608695652173913,0.18,0.782608695652174,0.05,0.2,0.06,0.7564102564102564,0.1,0.27,0.5531914893617021,0.43661971830985913,0.03,0.22,0.96875,0.1768,0.43,0.19,0.20588235294117646,0.08,0.59,0.08,1.0,0.05,0.03,0.04,0.03,0.1344,0.22807017543859648,0.0,0.016,2.5555555555555554,0.12,0.02,0.8857142857142857,0.14,0.02127659574468085,0.416,0.15,0.18470399999999998,0.08,0.39519999999999994,0.34,0.06,0.05,0.07,0.06,0.2,0.52,0.23,0.2496,0.03,0.0,0.6073599999999999,0.06,0.06,0.0913170731707317,0.08,0.41184,0.23,0.0,0.0096,0.054400000000000004,0.17,0.875,0.0,0.0,0.27456,0.06,0.14,0.156,0.17,0.0,0.08320000000000001,0.0,0.12,0.01,0.0,0.9984,0.0,0.2711864406779661,0.32586666666666664,0.22757647058823527,0.0,0.09863225806451612,0.0,0.18,0.14379130434782608,0.1248,0.08,0.0,0.32,0.01,0.6019764705882352,0.12,0.21,0.1248,0.28,0.04,0.18,0.57,0.08
2023-10-29,0.13,0.14,0.07,2.4782608695652173,0.18,0.782608695652174,0.06,0.19,0.06,0.8461538461538461,0.08,0.21,0.5106382978723404,0.4084507042253521,0.04,0.29,0.96875,0.1664,0.41,0.18,0.20588235294117646,0.08,0.54,0.08,0.9180327868852459,0.05,0.02,0.05,0.03,0.144,0.22807017543859648,0.0,0.016,2.1481481481481484,0.13,0.03,0.9428571428571428,0.13,0.02127659574468085,0.31616,0.16,0.2496,0.08,0.46799999999999997,0.32,0.06,0.06,0.08,0.07,0.19,0.5269333333333334,0.22,0.2949818181818182,0.02,0.0,0.53248,0.04,0.07,0.11566829268292683,0.08,0.27456,0.22,0.1248,0.0064,0.044800000000000006,0.17,0.925,0.0,0.10958048780487804,0.23711999999999997,0.06,0.13,0.0,0.19,0.0,0.054400000000000004,0.08597333333333333,0.18,0.01,0.11731199999999999,0.8008,0.0,0.22033898305084745,0.38826666666666665,0.2349176470588235,0.0,0.11674838709677418,0.0,0.15,0.0,0.156,0.07,0.1799441860465116,0.32,0.01,0.5138823529411763,0.11,0.2,0.1152,0.34,0.03,0.15,0.63,0.08
2023-11-05,0.16,0.15,0.07,2.9130434782608696,0.21,0.8695652173913043,0.06,0.19,0.06,0.8076923076923077,0.09,0.19,0.5319148936170213,0.4507042253521127,0.04,0.32,1.03125,0.21839999999999998,0.39,0.19,0.20588235294117646,0.09,0.67,0.08,0.9508196721311475,0.07,0.02,0.06,0.03,0.1152,0.22807017543859648,0.0,0.0192,2.4814814814814814,0.13,0.03,0.8714285714285714,0.15,0.02127659574468085,0.39104,0.17,0.17472,0.1,0.5512,0.35,0.07,0.07,0.09,0.06,0.19,0.4784,0.22,0.2722909090909091,0.03,0.0,0.5824,0.05,0.12,0.0882731707317073,0.08,0.36191999999999996,0.23,0.0832,0.0064,0.0512,0.18,0.9375,0.0,0.0,0.29328,0.06,0.14,0.0,0.17,0.0,0.0704,0.0,0.19,0.01,0.0,0.7696,0.0,0.2711864406779661,0.4853333333333333,0.13948235294117647,0.0,0.10869677419354838,0.0,0.14,0.1410782608695652,0.1404,0.07,0.15672558139534884,0.4,0.01,0.6093176470588235,0.11,0.23,0.096,0.32,0.04,0.15,0.64,0.07
2023-11-12,0.17,0.17,0.08,3.0434782608695654,0.23,0.8260869565217391,0.07,0.18,0.07,0.9230769230769231,0.09,0.22,0.5531914893617021,0.5070422535211268,0.05,0.37,1.0,0.26,0.44,0.2,0.20588235294117646,0.07,0.69,0.09,1.0491803278688525,0.07,0.03,0.06,0.04,0.15360000000000001,0.22807017543859648,0.0,0.022400000000000003,2.4444444444444446,0.14,0.02,0.8428571428571429,0.15,0.02127659574468085,0.3328,0.18,0.139776,0.09,0.5512,0.35,0.07,0.07,0.1,0.07,0.2,0.43679999999999997,0.22,0.28363636363636363,0.04,0.0,0.6073599999999999,0.06,0.08,0.1187121951219512,0.08,0.36191999999999996,0.24,0.12017777777777777,0.0,0.054400000000000004,0.19,1.0125,0.0,0.0,0.29951999999999995,0.06,0.13,0.13104,0.18,0.0,0.0608,0.0,0.22,0.01,0.082368,0.8008,0.0,0.2711864406779661,0.45066666666666666,0.15416470588235295,0.0,0.0,0.0,0.15,0.0,0.10919999999999999,0.07,0.16543255813953486,0.44,0.01,0.6166588235294118,0.12,0.23,0.1008,0.33,0.04,0.18,0.73,0.07
2023-11-19,0.16,0.17,0.08,3.9565217391304346,0.32,1.0,0.09,0.2,0.07,1.1153846153846154,0.09,0.35,0.5957446808510638,0.5915492957746479,0.06,0.45,1.3125,0.208,0.49,0.26,0.23529411764705882,0.06,0.93,0.1,0.9836065573770492,0.09,0.03,0.08,0.05,0.2496,0.22807017543859648,0.0,0.0256,2.1481481481481484,0.17,0.02,0.9142857142857143,0.15,0.02127659574468085,0.68224,0.21,0.28454399999999996,0.11,0.6656,0.36,0.08,0.1,0.12,0.07,0.19,0.3605333333333333,0.29,0.26094545454545454,0.04,0.0,0.44928,0.05,0.08,0.09436097560975609,0.09,0.312,0.33,0.1895111111111111,0.0096,0.0736,0.24,1.1375,0.0,0.12784390243902438,0.25583999999999996,0.07,0.14,0.0,0.21,0.0,0.054400000000000004,0.0,0.41,0.01,0.11980799999999998,0.8008,0.0,0.3050847457627119,0.4992,0.2936470588235294,0.0,0.10668387096774193,0.0,0.14,0.10309565217391303,0.1482,0.08,0.19155348837209302,0.56,0.01,0.7341176470588235,0.14,0.26,0.1008,0.47,0.05,0.23,0.59,0.05
2023-11-26,0.16,0.16,0.07,3.4782608695652173,0.29,0.9565217391304348,0.09,0.18,0.07,0.9615384615384616,0.08,0.19,0.5531914893617021,0.5915492957746479,0.06,0.5,1.03125,0.18719999999999998,0.46,0.26,0.20588235294117646,0.08,0.88,0.08,1.0491803278688525,0.1,0.03,0.06,0.04,0.2304,0.22807017543859648,0.0,0.0288,2.5185185185185186,0.17,0.03,0.9,0.15,0.02127659574468085,0.45759999999999995,0.2,0.164736,0.11,0.45759999999999995,0.36,0.07,0.12,0.14,0.06,0.19,0.45066666666666666,0.23,0.26094545454545454,0.04,0.0,0.48256,0.05,0.07,0.09740487804878048,0.1,0.47423999999999994,0.32,0.19413333333333332,0.0128,0.064,0.2,1.0375,0.0,0.13393170731707318,0.31823999999999997,0.07,0.14,0.0,0.27,0.09491830985915492,0.0608,0.0,0.39,0.01,0.164736,0.7591999999999999,0.0,0.2711864406779661,0.4437333333333333,0.3156705882352941,0.0,0.0,0.0,0.15,0.18177391304347826,0.1794,0.06,0.23218604651162789,0.52,0.02,0.6607058823529411,0.11,0.26,0.1488,0.41,0.04,0.19,0.55,0.07
2023-12-03,0.16,0.17,0.06,3.0,0.25,0.8695652173913043,0.09,0.18,0.07,0.8333333333333334,0.07,0.27,0.5319148936170213,0.5352112676056338,0.07,0.52,1.09375,0.21839999999999998,0.48,0.22,0.20588235294117646,0.08,0.77,0.09,1.0819672131147542,0.1,0.03,0.07,0.03,0.192,0.24561403508771928,0.0,0.022400000000000003,2.3703703703703702,0.15,0.03,0.8714285714285714,0.16,0.02127659574468085,0.416,0.18,0.23462399999999997,0.1,0.52,0.35,0.08,0.13,0.15,0.06,0.22,0.47146666666666665,0.23,0.32901818181818177,0.04,0.0,0.67392,0.05,0.06,0.0,0.1,0.34944,0.29,0.0,0.0064,0.0576,0.17,1.05,0.0,0.07914146341463414,0.29328,0.07,0.15,0.08112,0.25,0.0,0.0672,0.1358933333333333,0.35,0.01,0.0,0.7696,0.0,0.2542372881355932,0.4437333333333333,0.28630588235294113,0.0,0.0,0.0,0.16,0.17363478260869564,0.21839999999999998,0.08,0.2379906976744186,0.54,0.02,0.7194352941176471,0.12,0.26,0.11039999999999998,0.26,0.04,0.2,0.46,0.07
2023-12-10,0.18,0.16,0.07,3.130434782608696,0.23,0.8695652173913043,0.09,0.18,0.07,0.7435897435897436,0.06,0.15,0.5531914893617021,0.5352112676056338,0.07,0.52,1.0,0.104,0.49,0.22,0.17647058823529413,0.07,0.79,0.09,1.1147540983606556,0.11,0.04,0.06,0.03,0.17279999999999998,0.22807017543859648,0.0,0.0288,2.2222222222222223,0.14,0.02,0.8285714285714286,0.14,0.02127659574468085,0.35775999999999997,0.18,0.19968,0.1,0.52,0.34,0.08,0.14,0.15,0.07,0.2,0.4784,0.22,0.26094545454545454,0.03,0.0,0.50752,0.05,0.07,0.12784390243902438,0.09,0.36191999999999996,0.34,0.12942222222222222,0.0064,0.0672,0.16,1.025,0.0,0.08522926829268293,0.312,0.07,0.16,0.09672,0.26,0.0,0.0736,0.10815999999999999,0.44,0.01,0.10982399999999999,0.7591999999999999,0.0,0.22033898305084745,0.52,0.27896470588235295,0.0,0.0,0.0,0.14,0.17906086956521738,0.19499999999999998,0.07,0.2902325581395349,0.6,0.01,0.6019764705882352,0.12,0.23,0.1776,0.22,0.04,0.21,0.43,0.07
2023-12-17,0.14,0.13,0.07,2.9130434782608696,0.24,0.9130434782608695,0.08,0.14,0.06,0.7564102564102564,0.07,0.14,0.5531914893617021,0.49295774647887325,0.07,0.48,1.15625,0.11439999999999999,0.49,0.22,0.23529411764705882,0.06,0.75,0.09,1.0,0.09,0.04,0.06,0.03,0.22079999999999997,0.21052631578947367,0.0,0.0192,2.037037037037037,0.11,0.02,0.7,0.12,0.02127659574468085,0.44928,0.15,0.229632,0.1,0.4992,0.32,0.07,0.14,0.12,0.05,0.18,0.24266666666666664,0.18,0.39709090909090905,0.03,0.0,0.4992,0.05,0.05,0.0,0.09,0.32448,0.26,0.16177777777777777,0.0096,0.0576,0.15,0.975,0.0,0.09740487804878048,0.26832,0.06,0.13,0.08736,0.2,0.0,0.064,0.0,0.41,0.01,0.127296,0.676,0.0,0.23728813559322035,0.52,0.20555294117647058,0.0,0.0,0.0,0.12,0.08953043478260869,0.18719999999999998,0.08,0.22928372093023253,0.62,0.02,0.6313411764705882,0.12,0.21,0.17279999999999998,0.19,0.03,0.17,0.35,0.06
